"year_end","player","team_id","G","GS","MP","PER","TS.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","PTS","id","salary","sal_per_min","sal_per_WS","sal_per_BPM","sal_per_PTS","sal_per_PER","sal_per_VORP","sal_per_USG"
1991,"Elden Campbell","LAL",52,0,380,14.5,0.498,18.4,0.4,0.7,1.1,0.135,-2.6,1.9,-0.7,0.1,144,"Elden Campbell-1991-LAL",575000,1513.15789473684,522727.272727273,-821428.571428571,3993.05555555556,39655.1724137931,5750000,31250
1991,"Tony Campbell","MIN",77,71,2893,16.6,0.494,28.1,2.3,1.4,3.7,0.062,0.7,-1.6,-0.9,0.8,1678,"Tony Campbell-1991-MIN",1200000,414.794331144141,324324.324324324,-1333333.33333333,715.137067938021,72289.156626506,1500000,42704.6263345196
1991,"Antoine Carr","SAC",77,48,2527,18.3,0.554,27.2,3.6,1.8,5.4,0.103,1.5,-0.8,0.7,1.7,1551,"Antoine Carr-1991-SAC",610000,241.392956074397,112962.962962963,871428.571428571,393.294648613798,33333.3333333333,358823.529411765,22426.4705882353
1991,"Bill Cartwright","CHI",79,79,2273,11.5,0.522,15.8,1.9,2.3,4.2,0.089,-1.2,-0.3,-1.6,0.2,760,"Bill Cartwright-1991-CHI",1100000,483.941926968764,261904.761904762,-687500,1447.36842105263,95652.1739130435,5500000,69620.253164557
1991,"Terry Catledge","ORL",51,38,1459,14.5,0.5,23.8,0.6,0.9,1.6,0.051,-0.9,-1.6,-2.5,-0.2,745,"Terry Catledge-1991-ORL",1085000,743.660041124058,678125,-434000,1456.37583892617,74827.5862068966,-5425000,45588.2352941176
1991,"Duane Causwell","SAC",76,55,1719,13,0.541,14.8,0.6,2.2,2.8,0.079,-3,2.8,-0.2,0.8,525,"Duane Causwell-1991-SAC",650000,378.126817917394,232142.857142857,-3250000,1238.09523809524,50000,812500,43918.9189189189
1991,"Cedric Ceballos","PHO",63,0,730,17.8,0.527,31.3,0.6,0.7,1.3,0.085,-0.5,-3.5,-4,-0.4,519,"Cedric Ceballos-1991-PHO",175000,239.72602739726,134615.384615385,-43750,337.18689788054,9831.4606741573,-437500,5591.05431309904
1991,"Tom Chambers","PHO",76,75,2475,16.2,0.513,27.2,2.4,3,5.4,0.105,-0.6,-0.5,-1.1,0.6,1511,"Tom Chambers-1991-PHO",2060000,832.323232323232,381481.481481481,-1872727.27272727,1363.3355393779,127160.493827161,3433333.33333333,75735.2941176471
1991,"Rex Chapman","CHA",70,68,2100,15.1,0.527,23.9,2,1,3,0.069,1.1,-1.6,-0.5,0.8,1102,"Rex Chapman-1991-CHA",675000,321.428571428571,225000,-1350000,612.522686025408,44701.9867549669,843750,28242.6778242678
1991,"Maurice Cheeks","NYK",76,64,2147,14.2,0.548,13.2,2.8,2.4,5.2,0.117,-0.3,0.3,0,1.1,592,"Maurice Cheeks-1991-NYK",1e+06,465.766185374942,192307.692307692,Inf,1689.18918918919,70422.5352112676,909090.909090909,75757.5757575758
1991,"Derrick Chievous","CLE",18,0,110,6.5,0.405,23.4,-0.2,0.1,-0.1,-0.049,-6,-4.1,-10.1,-0.2,43,"Derrick Chievous-1991-CLE",525000,4772.72727272727,-5250000,-51980.198019802,12209.3023255814,80769.2307692308,-2625000,22435.8974358974
1991,"Richard Coffey","MIN",52,1,320,7.9,0.402,12.1,0.1,0.1,0.2,0.037,-4.2,-3.1,-7.3,-0.4,68,"Richard Coffey-1991-MIN",150000,468.75,750000,-20547.9452054795,2205.88235294118,18987.3417721519,-375000,12396.694214876
1991,"Derrick Coleman","BKN",74,68,2602,17.6,0.527,23.3,2.4,3.4,5.8,0.108,-0.2,0.7,0.5,1.7,1364,"Derrick Coleman-1991-BKN",2100000,807.071483474251,362068.965517241,4200000,1539.58944281525,119318.181818182,1235294.11764706,90128.7553648069
1991,"Bimbo Coles","MIA",82,9,1355,10.4,0.461,16,-0.1,1.2,1.1,0.038,-2.6,-0.3,-3,-0.3,401,"Bimbo Coles-1991-MIA",290000,214.022140221402,263636.363636364,-96666.6666666667,723.192019950125,27884.6153846154,-966666.666666667,18125
1991,"Steve Colter","SAC",19,0,251,9.5,0.48,12.4,0.1,0.2,0.3,0.051,-3,-0.8,-3.9,-0.1,58,"Steve Colter-1991-SAC",3e+05,1195.21912350598,1e+06,-76923.0769230769,5172.41379310345,31578.9473684211,-3e+06,24193.5483870968
1991,"Lester Conner","MIL",74,4,1008,13.3,0.523,12.6,0.7,1.4,2.1,0.102,-2,1.3,-0.7,0.3,260,"Lester Conner-1991-MIL",9e+05,892.857142857143,428571.428571429,-1285714.28571429,3461.53846153846,67669.1729323308,3e+06,71428.5714285714
1991,"Anthony Cook","DEN",58,25,1121,10.7,0.452,12.3,0,0.5,0.5,0.022,-4.1,0.1,-4,-0.6,307,"Anthony Cook-1991-DEN",370000,330.062444246209,740000,-92500,1205.21172638436,34579.4392523365,-616666.666666667,30081.3008130081
1991,"Wayne Cooper","POR",67,1,746,8.3,0.45,10.1,0.2,1.2,1.4,0.092,-4.5,2.6,-1.9,0,147,"Wayne Cooper-1991-POR",1100000,1474.5308310992,785714.285714286,-578947.368421053,7482.99319727891,132530.120481928,Inf,108910.891089109
1991,"Tyrone Corbin","MIN",82,82,3196,16.6,0.499,22.7,2.6,2.9,5.4,0.081,0.6,1,1.6,2.9,1472,"Tyrone Corbin-1991-MIN",830000,259.699624530663,153703.703703704,518750,563.858695652174,50000,286206.896551724,36563.8766519824
1991,"Dave Corzine","OKC",28,0,147,12.5,0.493,14.2,0.2,0.2,0.4,0.117,-2.4,-0.6,-3,0,47,"Dave Corzine-1991-OKC",3e+05,2040.81632653061,750000,-1e+05,6382.97872340426,24000,Inf,21126.7605633803
1991,"Terry Cummings","SAS",67,62,2195,16.3,0.514,24.2,2.3,3.2,5.6,0.122,0.7,0.2,0.9,1.6,1177,"Terry Cummings-1991-SAS",1860000,847.380410022779,332142.857142857,2066666.66666667,1580.2888700085,114110.429447853,1162500,76859.5041322314
1991,"Dell Curry","CHA",76,14,1515,17,0.524,23.8,1.5,1.2,2.7,0.086,1,-0.5,0.4,0.9,802,"Dell Curry-1991-CHA",9e+05,594.059405940594,333333.333333333,2250000,1122.19451371571,52941.1764705882,1e+06,37815.1260504202
1991,"Quintin Dailey","OKC",30,0,299,14.5,0.505,28.3,0.2,0.1,0.3,0.054,-2.1,-4.5,-6.6,-0.3,184,"Quintin Dailey-1991-OKC",425000,1421.40468227425,1416666.66666667,-64393.9393939394,2309.78260869565,29310.3448275862,-1416666.66666667,15017.667844523
1991,"Adrian Dantley","MIL",10,0,126,12.1,0.464,23,0.1,0.1,0.1,0.052,-2.1,-2.8,-4.8,-0.1,57,"Adrian Dantley-1991-MIL",4e+05,3174.60317460317,4e+06,-83333.3333333333,7017.54385964912,33057.8512396694,-4e+06,17391.3043478261
1991,"Brad Daugherty","CLE",76,76,2946,19.9,0.583,24,5.5,3.6,9,0.147,1.5,0.7,2.2,3.1,1645,"Brad Daugherty-1991-CLE",1320000,448.06517311609,146666.666666667,6e+05,802.431610942249,66331.6582914573,425806.451612903,55000
1991,"Brad Davis","DAL",80,6,1426,10.3,0.507,15.6,0.8,0.8,1.6,0.054,-1.9,-1.7,-3.6,-0.6,431,"Brad Davis-1991-DAL",6e+05,420.757363253857,375000,-166666.666666667,1392.11136890951,58252.427184466,-1e+06,38461.5384615385
1991,"Terry Davis","MIA",55,17,996,11.7,0.516,13.4,1,1,2,0.095,-2.1,0.2,-1.9,0,300,"Terry Davis-1991-MIA",250000,251.004016064257,125000,-131578.947368421,833.333333333333,21367.5213675214,Inf,18656.7164179104
1991,"Walter Davis","POR",71,14,1483,15.5,0.506,24.6,1.3,0.6,2,0.064,-0.1,-2.1,-2.2,-0.1,924,"Walter Davis-1991-POR",9e+05,606.877950101146,450000,-409090.909090909,974.025974025974,58064.5161290323,-9e+06,36585.3658536585
1991,"Johnny Dawkins","PHI",4,4,124,22.8,0.687,19,0.5,0.1,0.6,0.218,3.6,-2.5,1.1,0.1,63,"Johnny Dawkins-1991-PHI",1500000,12096.7741935484,2500000,1363636.36363636,23809.5238095238,65789.4736842105,1.5e+07,78947.3684210526
1991,"Vlade Divac","LAL",82,81,2310,17.7,0.606,17.1,3.6,4.8,8.3,0.173,0.3,3.4,3.7,3.3,921,"Vlade Divac-1991-LAL",770000,333.333333333333,92771.0843373494,208108.108108108,836.047774158523,43502.8248587571,233333.333333333,45029.2397660819
1991,"James Donaldson","DAL",82,82,2800,12.3,0.572,13.6,1.8,2.5,4.3,0.074,-2.4,0.6,-1.8,0.1,819,"James Donaldson-1991-DAL",880000,314.285714285714,204651.162790698,-488888.888888889,1074.48107448107,71544.7154471545,8800000,64705.8823529412
1991,"Sherman Douglas","MIA",73,73,2562,18,0.546,24,3.5,1.9,5.4,0.1,2.3,-1.7,0.6,1.7,1352,"Sherman Douglas-1991-MIA",325000,126.854020296643,60185.1851851852,541666.666666667,240.384615384615,18055.5555555556,191176.470588235,13541.6666666667
1991,"Greg Dreiling","IND",73,42,1031,8.7,0.539,12.1,0.3,0.8,1.1,0.05,-3,0,-3,-0.3,259,"Greg Dreiling-1991-IND",3e+05,290.9796314258,272727.272727273,-1e+05,1158.30115830116,34482.7586206897,-1e+06,24793.3884297521
1991,"Larry Drew","LAL",48,2,496,10.3,0.516,16.1,0,0.5,0.5,0.048,-3,-2.5,-5.5,-0.4,139,"Larry Drew-1991-LAL",550000,1108.87096774194,1100000,-1e+05,3956.8345323741,53398.0582524272,-1375000,34161.4906832298
1991,"Clyde Drexler","POR",82,82,2852,22.1,0.563,25.7,8,4.5,12.4,0.209,5.3,2.1,7.3,6.7,1767,"Clyde Drexler-1991-POR",1180000,413.744740532959,95161.2903225806,161643.835616438,667.798528579513,53393.665158371,176119.402985075,45914.3968871595
1991,"Kevin Duckworth","POR",81,81,2511,12.7,0.525,22.8,1.3,3,4.3,0.082,-2.1,-1,-3.2,-0.7,1282,"Kevin Duckworth-1991-POR",1710000,681.003584229391,397674.418604651,-534375,1333.85335413417,134645.669291339,-2442857.14285714,75000
1991,"Chris Dudley","BKN",61,25,1560,12.6,0.439,14.8,-0.2,2.4,2.2,0.068,-3.7,2.4,-1.3,0.3,434,"Chris Dudley-1991-BKN",950000,608.974358974359,431818.181818182,-730769.230769231,2188.9400921659,75396.8253968254,3166666.66666667,64189.1891891892
1991,"Joe Dumars","DET",80,80,3046,18,0.552,24,6.8,3.1,9.9,0.155,2.7,-0.9,1.8,2.9,1629,"Joe Dumars-1991-DET",1035000,339.789888378201,104545.454545455,575000,635.359116022099,57500,356896.551724138,43125
1991,"Ledell Eackles","WAS",67,17,1616,12.9,0.505,25.2,0.3,0.9,1.2,0.035,-1.5,-2.8,-4.3,-1,868,"Ledell Eackles-1991-WAS",605000,374.381188118812,504166.666666667,-140697.674418605,697.004608294931,46899.2248062015,-605000,24007.9365079365
1991,"Mark Eaton","UTA",80,80,2580,9.5,0.599,7.6,1.2,4.3,5.5,0.103,-2.4,4.2,1.8,2.5,409,"Mark Eaton-1991-UTA",2e+06,775.193798449612,363636.363636364,1111111.11111111,4889.97555012225,210526.315789474,8e+05,263157.894736842
1991,"Blue Edwards","UTA",62,56,1611,10.4,0.559,17.1,0.2,2,2.2,0.065,-1.7,1.3,-0.3,0.7,576,"Blue Edwards-1991-UTA",360000,223.463687150838,163636.363636364,-1200000,625,34615.3846153846,514285.714285714,21052.6315789474
1991,"James Edwards","DET",72,70,1903,12.7,0.533,24.2,1.5,2,3.5,0.088,-1.8,-1.4,-3.1,-0.6,982,"James Edwards-1991-DET",935000,491.329479768786,267142.857142857,-301612.903225806,952.13849287169,73622.0472440945,-1558333.33333333,38636.3636363636
1991,"Kevin Edwards","MIA",79,16,2000,13.7,0.468,24.1,-0.6,2.2,1.6,0.039,-1.5,0.3,-1.2,0.4,955,"Kevin Edwards-1991-MIA",425000,212.5,265625,-354166.666666667,445.026178010471,31021.897810219,1062500,17634.8547717842
1991,"Craig Ehlo","CLE",82,68,2766,12,0.498,15.7,0.9,2.4,3.4,0.058,-0.2,1,0.8,2,832,"Craig Ehlo-1991-CLE",925000,334.417932031815,272058.823529412,1156250,1111.77884615385,77083.3333333333,462500,58917.1974522293
1991,"Mario Elie","GSW",33,0,644,12.9,0.598,14.2,1.3,0.3,1.6,0.122,0.5,-0.5,-0.1,0.3,237,"Mario Elie-1991-GSW",50000,77.639751552795,31250,-5e+05,210.970464135021,3875.96899224806,166666.666666667,3521.12676056338
1991,"Sean Elliott","SAS",82,82,3044,14.2,0.564,17.8,5.1,3.7,8.8,0.138,1,0.6,1.6,2.8,1301,"Sean Elliott-1991-SAS",1800000,591.327201051248,204545.454545455,1125000,1383.55111452729,126760.563380282,642857.142857143,101123.595505618
1991,"Dale Ellis","MIL",51,24,1424,17,0.542,26,2.2,1,3.2,0.109,2.1,-2.5,-0.5,0.6,857,"Dale Ellis-1991-MIL",1250000,877.808988764045,390625,-2500000,1458.5764294049,73529.4117647059,2083333.33333333,48076.9230769231
1991,"Pervis Ellison","WAS",76,30,1942,15.9,0.542,18.8,1.1,2.9,4,0.1,-1.4,2.1,0.7,1.3,791,"Pervis Ellison-1991-WAS",2300000,1184.34603501545,575000,3285714.28571429,2907.71175726928,144654.088050314,1769230.76923077,122340.425531915
1991,"A.J. English","WAS",70,12,1443,10.6,0.48,21.8,-0.5,0.7,0.2,0.008,-2.5,-2.3,-4.8,-1,616,"A.J. English-1991-WAS",275000,190.575190575191,1375000,-57291.6666666667,446.428571428571,25943.3962264151,-275000,12614.6788990826
1991,"Alex English","DAL",79,26,1748,12.2,0.48,22.7,-0.2,0.8,0.6,0.017,-2.6,-1.7,-4.3,-1,763,"Alex English-1991-DAL",1500000,858.12356979405,2500000,-348837.209302326,1965.92398427261,122950.819672131,-1500000,66079.295154185
1991,"Patrick Ewing","NYK",81,81,3104,23.7,0.561,31.1,4.4,5.6,10,0.155,1.3,2.6,3.9,4.6,2154,"Patrick Ewing-1991-NYK",4250000,1369.20103092784,425000,1089743.58974359,1973.07335190344,179324.894514768,923913.043478261,136655.948553055
1991,"Dave Feitl","HOU",52,2,372,8.2,0.43,20.4,-0.4,0.5,0.2,0.022,-7.3,-1.7,-9,-0.7,137,"Dave Feitl-1991-HOU",275000,739.247311827957,1375000,-30555.5555555556,2007.29927007299,33536.5853658537,-392857.142857143,13480.3921568627
1991,"Duane Ferrell","ATL",78,2,1165,12.4,0.559,17.8,1.3,0.6,1.9,0.079,-0.9,-1,-1.9,0,475,"Duane Ferrell-1991-ATL",125000,107.296137339056,65789.4736842105,-65789.4736842105,263.157894736842,10080.6451612903,Inf,7022.47191011236
1991,"Danny Ferry","CLE",81,2,1661,10.9,0.491,21.8,-0.4,1.3,1,0.028,-2.2,-1,-3.2,-0.5,697,"Danny Ferry-1991-CLE",2640000,1589.40397350993,2640000,-825000,3787.66140602582,242201.834862385,-5280000,121100.917431193
1991,"Vern Fleming","IND",69,45,1929,17.2,0.571,19.7,3.8,0.6,4.4,0.109,2.2,-1.7,0.5,1.2,877,"Vern Fleming-1991-IND",667000,345.775012960083,151590.909090909,1334000,760.54732041049,38779.0697674419,555833.333333333,33857.8680203046
1991,"Sleepy Floyd","HOU",82,4,1850,16.1,0.48,26.4,1.3,2.3,3.7,0.096,0.3,-1,-0.7,0.6,1005,"Sleepy Floyd-1991-HOU",1400000,756.756756756757,378378.378378378,-2e+06,1393.03482587065,86956.5217391304,2333333.33333333,53030.303030303
1991,"Greg Foster","WAS",54,3,606,10.9,0.496,19.5,-0.1,0.7,0.6,0.046,-3.7,-0.5,-4.1,-0.3,236,"Greg Foster-1991-WAS",275000,453.795379537954,458333.333333333,-67073.1707317073,1165.25423728814,25229.3577981651,-916666.666666667,14102.5641025641
1991,"Anthony Frederick","SAC",35,3,475,11.2,0.455,21.6,-0.5,0.5,0,-0.001,-4,0.2,-3.8,-0.2,177,"Anthony Frederick-1991-SAC",30000,63.1578947368421,Inf,-7894.73684210526,169.491525423729,2678.57142857143,-150000,1388.88888888889
1991,"Kevin Gamble","BOS",82,76,2706,16.3,0.62,18.4,6,2.3,8.3,0.147,2.4,-0.3,2.1,2.8,1281,"Kevin Gamble-1991-BOS",375000,138.580931263858,45180.7228915663,178571.428571429,292.740046838408,23006.1349693252,133928.571428571,20380.4347826087
1991,"Winston Garland","LAC",69,26,1702,12.1,0.48,16.8,0.4,2,2.4,0.069,-1.7,0.7,-1,0.4,564,"Winston Garland-1991-LAC",450000,264.394829612221,187500,-450000,797.872340425532,37190.0826446281,1125000,26785.7142857143
1991,"Tom Garrick","LAC",67,0,949,13.3,0.48,14.4,0.6,1.2,1.8,0.089,-1.5,0.3,-1.2,0.2,260,"Tom Garrick-1991-LAC",340000,358.27186512118,188888.888888889,-283333.333333333,1307.69230769231,25563.9097744361,1700000,23611.1111111111
1991,"Kenny Gattison","CHA",72,6,1552,14.4,0.574,18.3,1.4,1.5,3,0.092,-1.5,0.3,-1.2,0.3,650,"Kenny Gattison-1991-CHA",355000,228.737113402062,118333.333333333,-295833.333333333,546.153846153846,24652.7777777778,1183333.33333333,19398.9071038251
1991,"Tate George","BKN",56,11,594,10.5,0.456,17.1,0,0.4,0.4,0.032,-3.5,-2.1,-5.7,-0.5,192,"Tate George-1991-BKN",410000,690.23569023569,1025000,-71929.8245614035,2135.41666666667,39047.619047619,-820000,23976.6081871345
1991,"Derrick Gervin","BKN",56,4,743,13.3,0.478,26.5,0.2,0.6,0.8,0.054,-3,-3.1,-6.1,-0.8,425,"Derrick Gervin-1991-BKN",155000,208.613728129206,193750,-25409.8360655738,364.705882352941,11654.1353383459,-193750,5849.05660377359
1991,"Kendall Gill","CHA",82,36,1944,15.4,0.494,23.6,0.2,1.6,1.8,0.044,-0.1,0.5,0.4,1.2,906,"Kendall Gill-1991-CHA",1500000,771.604938271605,833333.333333333,3750000,1655.62913907285,97402.5974025974,1250000,63559.3220338983
1991,"Armen Gilliam","PHI",75,75,2644,15.5,0.542,21.6,2.3,2.3,4.6,0.083,-0.7,-0.5,-1.2,0.5,1242,"Armen Gilliam-1991-PHI",1200000,453.857791225416,260869.565217391,-1e+06,966.183574879227,77419.3548387097,2400000,55555.5555555556
1991,"Gerald Glass","MIN",51,3,606,15.9,0.471,29.4,0.1,0.4,0.5,0.036,-0.6,-2.8,-3.4,-0.2,352,"Gerald Glass-1991-MIN",575000,948.844884488449,1150000,-169117.647058824,1633.52272727273,36163.5220125786,-2875000,19557.8231292517
1991,"Mike Gminski","CHA",80,79,2196,14,0.481,18.8,0.9,2,2.9,0.063,-2.2,-0.4,-2.6,-0.3,844,"Mike Gminski-1991-CHA",1650000,751.366120218579,568965.517241379,-634615.384615385,1954.97630331754,117857.142857143,-5500000,87765.9574468085
1991,"Jim Grandholm","DAL",26,0,168,16.5,0.587,20.6,0.3,0.2,0.4,0.123,0.7,-1.5,-0.9,0,79,"Jim Grandholm-1991-DAL",115000,684.52380952381,287500,-127777.777777778,1455.69620253165,6969.69696969697,Inf,5582.52427184466
1991,"Gary Grant","LAC",68,65,2105,12.1,0.476,16,-0.4,2.1,1.7,0.038,-1.9,-0.7,-2.6,-0.3,590,"Gary Grant-1991-LAC",530000,251.781472684086,311764.705882353,-203846.153846154,898.305084745763,43801.652892562,-1766666.66666667,33125
1991,"Greg Grant","NYK",22,0,107,9.2,0.439,16.2,-0.1,0.2,0,0.012,-4.8,0.6,-4.2,-0.1,26,"Greg Grant-1991-NYK",3e+05,2803.73831775701,Inf,-71428.5714285714,11538.4615384615,32608.6956521739,-3e+06,18518.5185185185
1991,"Harvey Grant","WAS",77,76,2842,16.5,0.527,21.4,3.7,3,6.7,0.112,0.7,0.4,1.1,2.2,1405,"Harvey Grant-1991-WAS",475000,167.135819845179,70895.5223880597,431818.181818182,338.078291814947,28787.8787878788,215909.090909091,22196.261682243
1991,"Horace Grant","CHI",78,76,2641,17.6,0.585,15.3,6.6,3.8,10.3,0.188,2.6,1.8,4.4,4.3,1000,"Horace Grant-1991-CHI",1e+06,378.644452858766,97087.3786407767,227272.727272727,1000,56818.1818181818,232558.139534884,65359.477124183
1991,"Jeff Grayer","MIL",82,7,1422,11.8,0.474,19.2,0.3,1.2,1.5,0.049,-2,-0.5,-2.5,-0.2,521,"Jeff Grayer-1991-MIL",605000,425.457102672293,403333.333333333,-242000,1161.22840690979,51271.186440678,-3025000,31510.4166666667
1991,"A.C. Green","LAL",82,21,2164,13.8,0.556,15.6,3.2,2.9,6.1,0.135,0,0.6,0.5,1.4,750,"A.C. Green-1991-LAL",1750000,808.687615526802,286885.245901639,3500000,2333.33333333333,126811.594202899,1250000,112179.487179487
1991,"Rickey Green","PHI",79,75,2248,13.1,0.506,17.3,2.3,1,3.3,0.07,-0.7,-2.6,-3.3,-0.7,793,"Rickey Green-1991-PHI",120000,53.3807829181495,36363.6363636364,-36363.6363636364,151.324085750315,9160.30534351145,-171428.571428571,6936.4161849711
1991,"Sidney Green","SAS",66,7,1099,11.6,0.515,19.7,0.1,1.9,1.9,0.085,-3,0,-3,-0.3,443,"Sidney Green-1991-SAS",837000,761.601455868972,440526.315789474,-279000,1889.39051918736,72155.1724137931,-2790000,42487.3096446701
1991,"Dave Greenwood","SAS",63,11,1018,7.8,0.568,11.5,0,1.6,1.7,0.079,-3.3,1.9,-1.4,0.2,239,"Dave Greenwood-1991-SAS",650000,638.506876227898,382352.941176471,-464285.714285714,2719.66527196653,83333.3333333333,3250000,56521.7391304348
1991,"Darrell Griffith","UTA",75,2,1005,8.6,0.463,22.6,-1.1,1.2,0,0.002,-3.3,-1.6,-5,-0.8,430,"Darrell Griffith-1991-UTA",850000,845.771144278607,Inf,-170000,1976.74418604651,98837.2093023256,-1062500,37610.6194690265
1991,"Scott Haffner","CHA",7,0,50,9.9,0.388,22.1,-0.1,0,-0.1,-0.058,-3.9,-1.4,-5.3,0,17,"Scott Haffner-1991-CHA",75000,1500,-750000,-14150.9433962264,4411.76470588235,7575.75757575758,Inf,3393.66515837104
